loan_id,origination_date,sector,region,years_trading,turnover_gbp,employees,ebitda_margin,leverage,interest_coverage,loan_amount_gbp,term_months,secured,ltv,bureau_score,days_past_due,default_12m,lgd,ead_gbp,boe_base_rate,uk_unemployment_rate,uk_gdp_yoy,pd_raw,pd_calibrated,stage,ecl_horizon_m,pd_lifetime,pd_for_ecl,ecl
UKSME-109885,2024-02-18,Transport,North East,5.9,1040450.0,10,0.2252,1.27,11.28,645934.0,24,1,0.536,687,0,0,0.05,567622.0,5.25,4.3,0.6,0.08504170218629269,0.08603565239252868,Stage 1,12,0.08603565239252864,0.08603565239252868,2799.5081696458237
UKSME-109886,2023-09-17,Construction,Scotland,14.2,613873.0,4,0.1855,3.15,4.54,50838.0,36,1,0.741,675,0,0,0.3,44984.0,5.25,4.3,0.6,0.1396523552123838,0.141284583680255,Stage 1,12,0.14128458368025498,0.141284583680255,2185.989947736158
UKSME-109887,2023-04-11,Professional Services,Yorkshire,18.2,252063.0,1,0.0797,1.82,7.85,13270.0,36,1,0.453,773,0,0,0.288,11441.0,5.25,4.3,0.6,0.07645525781680605,0.0773488513987921,Stage 1,12,0.0773488513987921,0.0773488513987921,292.2028189777814
UKSME-109888,2021-07-13,Real Estate,South East,9.9,905850.0,12,0.167,1.11,12.89,34119.0,36,1,0.779,781,0,0,0.076,27714.0,5.25,4.3,0.6,0.0470338189442868,0.0475835407024112,Stage 1,12,0.04758354070241122,0.0475835407024112,114.90624134441785
UKSME-109889,2022-08-23,Transport,West Midlands,7.3,7327256.0,74,0.1723,1.53,9.35,25177.0,48,1,0.58,673,0,1,0.329,20496.0,5.25,4.3,0.6,0.0911475041628095,0.09221281774698566,Stage 3,48,0.3208961614859589,0.3208961614859589,2480.867624546287
UKSME-109890,2023-03-21,Retail,East Midlands,10.0,1345912.0,14,0.0452,8.5,1.68,55372.0,48,1,0.831,555,0,0,0.36,53220.0,5.25,4.3,0.6,0.2359748997715682,0.23873292664855458,Stage 2,48,0.6641478107134556,0.6641478107134556,14588.68595270185
UKSME-109891,2024-05-02,Real Estate,East of England,8.3,481821.0,3,0.1035,0.52,27.28,33097.0,60,0,0.0,632,0,0,0.588,28260.0,5.25,4.3,0.6,0.012853135652812398,0.013003360501380295,Stage 1,12,0.01300336050138029,0.013003360501380295,247.73030972173402
UKSME-109892,2022-10-07,Healthcare,East Midlands,18.3,634543.0,4,0.1695,2.36,6.05,112009.0,48,1,0.674,694,0,0,0.104,103289.0,5.25,4.3,0.6,0.09944415063555682,0.10060643374480892,Stage 1,12,0.10060643374480893,0.10060643374480892,1239.0454172257166
UKSME-109893,2022-08-13,Professional Services,North East,6.9,632804.0,3,0.157,4.45,3.21,67876.0,72,1,0.769,764,5,0,0.325,65496.0,5.25,4.3,0.6,0.15223231546476707,0.15401157596240533,Stage 2,60,0.566666661900211,0.566666661900211,13829.28925367642
UKSME-109894,2023-09-03,Manufacturing,London,5.8,201928.0,1,0.1433,2.35,6.08,44505.0,24,0,0.0,782,0,0,0.774,34869.0,5.25,4.3,0.6,0.12162350963540412,0.12304502060446303,Stage 1,12,0.12304502060446298,0.12304502060446303,3807.31277102435
UKSME-109895,2022-01-19,Healthcare,South West,6.1,420843.0,2,0.1231,5.07,2.82,130707.0,72,1,0.832,776,0,0,0.288,128219.0,5.25,4.3,0.6,0.140380301888063,0.14202103844937328,Stage 1,12,0.1420210384493733,0.14202103844937328,6012.728805291819
UKSME-109896,2023-04-13,Healthcare,East of England,10.4,1381201.0,9,0.1237,2.26,6.33,58852.0,12,1,0.587,612,0,0,0.36,56279.0,5.25,4.3,0.6,0.11329998876436854,0.11462421610582257,Stage 1,12,0.11462421610582263,0.11462421610582257,2662.559431217553
UKSME-109897,2022-11-19,Wholesale,Scotland,11.2,2107792.0,28,-0.045,163.67,-8.29,19818.0,72,1,0.716,637,0,1,0.159,16782.0,5.25,4.3,0.6,0.5016390265582232,0.5075020819896788,Stage 3,60,0.9710250967499532,0.9710250967499532,2644.014381621137
UKSME-109898,2023-04-25,Professional Services,East Midlands,21.2,2780084.0,31,0.0856,5.3,2.7,53262.0,120,0,0.0,706,0,0,0.556,48479.0,5.25,4.3,0.6,0.1723081146079342,0.17432201698344774,Stage 2,60,0.6162454650579402,0.6162454650579402,19043.915238257305
UKSME-109899,2024-02-28,Wholesale,South East,4.5,292000.0,1,0.118,5.04,2.83,139140.0,60,0,0.0,636,0,1,0.504,119695.0,5.25,4.3,0.6,0.22753728710342247,0.23019669687096683,Stage 3,60,0.729667132372537,0.729667132372537,49416.7648069564
UKSME-109900,2021-08-28,Manufacturing,East Midlands,8.9,1347519.0,14,0.0922,2.61,5.47,31567.0,60,0,0.0,598,35,1,0.833,28689.0,5.25,4.3,0.6,0.2506021390500136,0.2535311261397392,Stage 3,60,0.7682293085133172,0.7682293085133172,20231.877631072028
UKSME-109901,2021-03-28,Healthcare,South East,7.0,1960538.0,11,0.136,2.35,6.07,137747.0,48,0,0.0,670,0,0,0.637,131777.0,5.25,4.3,0.6,0.13390051990210014,0.1354655220827979,Stage 1,12,0.13546552208279794,0.1354655220827979,13037.126598011722
UKSME-109902,2023-09-16,Technology,Yorkshire,6.9,548931.0,3,-0.0312,140.02,-1.75,35609.0,36,0,0.0,695,5,1,0.606,30770.0,5.25,4.3,0.6,0.33176319831399076,0.3356407794407577,Stage 3,36,0.7067696621840782,0.7067696621840782,14970.748673952578
UKSME-109903,2021-04-27,Healthcare,North West,6.1,1379462.0,8,0.2144,0.69,20.62,46896.0,36,0,0.0,811,0,0,0.699,37833.0,5.25,4.3,0.6,0.01974633859585291,0.019977129805520365,Stage 1,12,0.019977129805520355,0.019977129805520365,605.6965594801385
UKSME-109904,2022-12-07,Healthcare,South West,16.6,1938683.0,26,0.15,0.07,214.3,15700.0,84,0,0.0,745,65,0,0.663,14207.0,5.25,4.3,0.6,2.2023395103774665e-12,0.001,Stage 2,60,0.004990009995000988,0.004990009995000988,53.887915372047935
UKSME-109905,2022-07-02,Construction,West Midlands,27.7,1403791.0,7,0.1216,2.67,5.35,36487.0,60,0,0.0,666,0,0,0.619,35442.0,5.25,4.3,0.6,0.13769575184784819,0.13930511193153017,Stage 1,12,0.13930511193153017,0.13930511193153017,3503.8861215374327
UKSME-109906,2023-04-17,Transport,Yorkshire,1.4,496657.0,5,0.1113,2.65,5.39,48452.0,72,1,0.308,672,0,0,0.344,43998.0,5.25,4.3,0.6,0.1527898020689918,0.15457557835724803,Stage 2,60,0.5681092075474238,0.5681092075474238,9858.191836876404
UKSME-109907,2021-03-20,Technology,East of England,5.0,1416816.0,16,0.0629,5.22,2.74,31857.0,48,0,0.0,699,0,0,0.549,31820.0,5.25,4.3,0.6,0.19192214486881543,0.194165292060951,Stage 2,48,0.5783191530912588,0.5783191530912588,11582.815925378774
UKSME-109908,2023-10-23,Manufacturing,London,9.1,1625000.0,19,0.0556,3.94,3.63,17329.0,36,0,0.0,640,0,0,0.443,15522.0,5.25,4.3,0.6,0.18384143008532344,0.18599013151827148,Stage 2,36,0.46062723931262195,0.46062723931262195,3631.4082918452777
UKSME-109909,2022-05-20,Retail,Scotland,4.2,2506621.0,19,0.0701,2.06,6.93,186992.0,120,0,0.0,806,15,0,0.629,175933.0,5.25,4.3,0.6,0.15956261265354166,0.16142754818137384,Stage 2,60,0.5853296762043214,0.5853296762043214,74263.01142363483
UKSME-109910,2021-01-08,Wholesale,South East,9.8,850194.0,5,0.0671,9.28,1.54,99906.0,48,1,0.836,663,0,1,0.17,82530.0,5.25,4.3,0.6,0.2029475589046945,0.20531956890499442,Stage 3,48,0.6011862944163934,0.6011862944163934,9670.387940282639
UKSME-109911,2021-05-05,Transport,East Midlands,5.2,920121.0,11,0.0223,11.62,1.23,85335.0,48,1,0.621,658,0,0,0.281,64758.0,5.25,4.3,0.6,0.22614144660046762,0.22878454206667373,Stage 2,48,0.6462447423583813,0.6462447423583813,13482.512426842157
UKSME-109912,2023-02-24,Wholesale,North West,19.1,2659489.0,33,0.1432,1.8,7.94,123142.0,48,0,0.0,831,0,0,0.622,95154.0,5.25,4.3,0.6,0.09097478234165485,0.09203807718813709,Stage 1,12,0.09203807718813706,0.09203807718813709,6245.382331607079
UKSME-109913,2021-03-15,Wholesale,East of England,2.5,1620058.0,9,0.0985,1.74,8.22,91168.0,48,0,0.0,664,0,0,0.8,74829.0,5.25,4.3,0.6,0.12637926231717622,0.12785635756121236,Stage 1,12,0.12785635756121239,0.12785635756121236,8775.18569208827
UKSME-109914,2021-11-28,Transport,South East,8.3,357554.0,3,0.2005,1.9,7.51,185213.0,84,0,0.0,827,0,0,0.653,183602.0,5.25,4.3,0.6,0.11110896356190322,0.11240758264416358,Stage 1,12,0.11240758264416362,0.11240758264416358,15451.13034926697
UKSME-109915,2023-03-11,Professional Services,East of England,11.7,946358.0,9,0.155,4.09,3.5,210089.0,36,1,0.763,723,0,0,0.146,201546.0,5.25,4.3,0.6,0.1436331206664046,0.14531187551536037,Stage 1,12,0.1453118755153604,0.14531187551536037,4902.326206462501
UKSME-109916,2022-07-08,Transport,London,3.8,665489.0,6,0.1646,0.47,30.47,42859.0,48,0,0.0,812,0,0,0.902,33285.0,5.25,4.3,0.6,0.007335586623401061,0.0074213234754365405,Stage 1,12,0.007421323475436559,0.0074213234754365405,248.0742630066881
UKSME-109917,2023-06-21,Manufacturing,Yorkshire,11.9,1303628.0,9,0.1177,0.26,55.51,12647.0,84,1,0.69,745,0,0,0.337,9835.0,5.25,4.3,0.6,0.00025517978916100794,0.001,Stage 1,12,0.0010000000000000009,0.001,3.7999538675
UKSME-109918,2021-10-25,Manufacturing,London,2.9,1471131.0,19,0.1187,1.77,8.08,115037.0,36,1,0.667,554,35,0,0.173,112415.0,5.25,4.3,0.6,0.18738421221394727,0.18957432096750235,Stage 2,36,0.46772069556078866,0.46772069556078866,10428.72015848634
UKSME-109919,2022-11-09,Professional Services,London,10.9,178931.0,1,0.1106,3.54,4.03,43942.0,36,1,0.708,596,0,0,0.286,34434.0,5.25,4.3,0.6,0.1555301138385684,0.15734791833626188,Stage 2,36,0.4016643303670633,0.4016643303670633,4535.141411145163
UKSME-109920,2022-02-10,Wholesale,West Midlands,16.3,4347019.0,43,0.0636,0.54,26.59,68277.0,60,1,0.639,809,0,0,0.284,63383.0,5.25,4.3,0.6,0.008607724609468204,0.00870832995285681,Stage 1,12,0.008708329952856864,0.00870832995285681,179.7215129625306
UKSME-109921,2022-05-19,Manufacturing,Northern Ireland,6.5,1414732.0,9,0.0566,4.55,3.14,35235.0,60,0,0.0,763,0,0,0.704,33231.0,5.25,4.3,0.6,0.17083806450420724,0.17283478523158569,Stage 2,60,0.6127768508952708,0.6127768508952708,16435.861731909667
UKSME-109922,2021-06-03,Manufacturing,North West,15.8,577099.0,5,0.1809,2.13,6.72,43893.0,36,0,0.0,621,0,0,0.646,37722.0,5.25,4.3,0.6,0.12997523266014996,0.13149435687787936,Stage 1,12,0.13149435687787936,0.13149435687787936,3673.7398833622146
UKSME-109923,2022-01-17,Retail,East Midlands,5.6,1773251.0,11,0.0901,2.55,5.61,356617.0,84,0,0.0,657,5,0,0.512,312777.0,5.25,4.3,0.6,0.19727824738442815,0.19958399561891296,Stage 2,60,0.6714671365012722,0.6714671365012722,123283.11289269253
UKSME-109924,2022-12-19,Real Estate,West Midlands,6.9,2226021.0,19,0.1775,3.55,4.02,104232.0,36,1,0.523,730,0,0,0.319,82666.0,5.25,4.3,0.6,0.14671834052614097,0.14843315480049665,Stage 1,12,0.14843315480049668,0.14843315480049665,4487.687258969988
UKSME-109925,2023-01-09,Technology,South West,6.1,3198884.0,19,0.1001,4.26,3.35,25818.0,60,0,0.0,760,0,0,0.735,23979.0,5.25,4.3,0.6,0.16586957651354345,0.16780822655870314,Stage 2,60,0.6008675007842713,0.6008675007842713,12141.46747342007
UKSME-109926,2023-08-28,Transport,South West,7.7,2266033.0,13,0.0898,3.58,3.99,103720.0,48,0,0.0,695,0,0,0.476,82501.0,5.25,4.3,0.6,0.18691425597577974,0.18909887197592276,Stage 2,48,0.5676140054714616,0.5676140054714616,25556.026353373574
UKSME-109927,2022-04-12,Professional Services,South East,12.2,779481.0,5,0.107,2.54,5.62,75765.0,120,1,0.529,778,0,0,0.41,64555.0,5.25,4.3,0.6,0.10650269660777913,0.10774747857399727,Stage 1,12,0.10774747857399725,0.10774747857399727,3269.6022017930227
UKSME-109928,2023-08-27,Real Estate,North West,4.5,557788.0,7,0.1416,2.69,5.31,21979.0,48,0,0.0,564,5,0,0.552,19010.0,5.25,4.3,0.6,0.19608867120171888,0.19838051591050113,Stage 2,48,0.5870732117076618,0.5870732117076618,7062.972536086556
UKSME-109929,2023-04-24,Retail,South West,6.4,665811.0,5,0.0878,7.9,1.81,238891.0,84,0,0.0,549,0,1,0.719,225055.0,5.25,4.3,0.6,0.2926941001837818,0.29611504959756973,Stage 3,60,0.8272140604926169,0.8272140604926169,143782.38583973714
UKSME-109930,2023-05-26,Transport,Scotland,23.9,5049407.0,47,0.1138,2.94,4.86,96241.0,24,1,0.87,687,0,0,0.313,92745.0,5.25,4.3,0.6,0.12619780020497534,0.12767277455656448,Stage 1,12,0.12767277455656445,0.12767277455656448,4249.200252803444
UKSME-109931,2024-06-03,Retail,West Midlands,1.0,1807360.0,18,0.1178,0.66,21.75,42316.0,60,0,0.0,694,15,1,0.634,39416.0,5.25,4.3,0.6,0.03371725705069719,0.03411133752812976,Stage 3,60,0.15931104455750766,0.15931104455750766,4564.37955507489
UKSME-109932,2023-03-08,Construction,East of England,2.0,1725835.0,21,0.1146,4.22,3.39,194634.0,72,1,0.804,542,5,0,0.341,152820.0,5.25,4.3,0.6,0.22593932682369508,0.22858005995485095,Stage 2,60,0.7268166020247442,0.7268166020247442,42581.96869368895
UKSME-109933,2024-02-05,Professional Services,West Midlands,10.3,981407.0,6,0.1785,1.26,11.31,16914.0,48,1,0.552,744,0,0,0.317,14062.0,5.25,4.3,0.6,0.05706871868820437,0.0577357263238877,Stage 1,12,0.05773572632388768,0.0577357263238877,295.0699944793038
UKSME-109934,2022-07-26,Construction,Yorkshire,13.1,1733103.0,13,0.086,4.65,3.07,52356.0,60,1,0.988,696,0,0,0.293,49411.0,5.25,4.3,0.6,0.15840669769124902,0.16025812311891124,Stage 2,60,0.5824302233585088,0.5824302233585088,9667.389707787044
UKSME-109935,2021-09-13,Professional Services,North East,7.5,307988.0,2,0.0706,7.16,2.0,192177.0,12,0,0.0,781,15,1,0.61,148909.0,5.25,4.3,0.6,0.22632847948973409,0.22897376095850225,Stage 3,12,0.2289737609585023,0.2289737609585023,23845.72651825442
UKSME-109936,2022-12-25,Hospitality,South East,10.0,1956798.0,18,0.0854,3.46,4.13,49606.0,48,0,0.0,595,0,1,0.517,42378.0,5.25,4.3,0.6,0.2098707438951345,0.21232367068063684,Stage 3,48,0.6150616519293676,0.6150616519293676,15449.830143522526
UKSME-109937,2023-07-25,Manufacturing,East of England,15.5,3414080.0,47,0.0913,3.66,3.91,230192.0,36,1,0.766,775,0,0,0.237,219709.0,5.25,4.3,0.6,0.12691537440567452,0.12839873561931414,Stage 1,12,0.12839873561931414,0.12839873561931414,7665.332527731748
UKSME-109938,2021-06-05,Healthcare,South East,2.3,10034336.0,56,0.1577,1.36,10.54,26383.0,36,0,0.0,839,0,0,0.481,22084.0,5.25,4.3,0.6,0.06476745011523351,0.06552443896593166,Stage 1,12,0.06552443896593163,0.06552443896593166,797.9950272358953
UKSME-109939,2021-11-01,Real Estate,South West,1.7,6369695.0,47,0.1035,2.7,5.3,105746.0,120,0,0.0,530,0,0,0.534,81347.0,5.25,4.3,0.6,0.20399222466052777,0.20637644450278478,Stage 2,60,0.6851724366966887,0.6851724366966887,34123.749174104945
UKSME-109940,2024-02-15,Retail,East Midlands,10.2,4177671.0,29,0.1996,2.45,5.83,1483060.0,48,1,0.385,804,0,0,0.237,1216951.0,5.25,4.3,0.6,0.16335101203220334,0.16526022560535825,Stage 2,48,0.5144830117127148,0.5144830117127148,170124.3723175531
UKSME-109941,2021-08-25,Construction,West Midlands,5.6,1538315.0,14,0.1402,6.49,2.2,363398.0,84,0,0.0,555,0,1,0.534,350192.0,5.25,4.3,0.6,0.27634241636278717,0.27957225060497876,Stage 3,60,0.8059327896816916,0.8059327896816916,163331.9686422866
UKSME-109942,2024-03-18,Manufacturing,London,16.5,394224.0,5,0.0934,6.53,2.19,15207.0,36,1,0.936,756,0,0,0.284,11732.0,5.25,4.3,0.6,0.1456209637080556,0.14732295206422513,Stage 1,12,0.1473229520642252,0.14732295206422513,562.7750900070962
UKSME-109943,2022-06-09,Professional Services,West Midlands,7.0,653434.0,4,0.1814,1.38,10.35,129193.0,12,0,0.0,695,0,0,0.599,112699.0,5.25,4.3,0.6,0.08450096202940019,0.08548859217410583,Stage 1,12,0.08548859217410587,0.08548859217410583,6616.512070521718
UKSME-109944,2021-02-06,Healthcare,East of England,2.5,813498.0,6,0.137,3.93,3.63,177597.0,36,0,0.0,569,0,0,0.734,136028.0,5.25,4.3,0.6,0.2043138625713248,0.20670184165239702,Stage 2,36,0.5007600417480047,0.5007600417480047,57322.89276490804
UKSME-109945,2024-03-06,Technology,West Midlands,6.8,1205297.0,8,0.1755,0.06,211.47,221746.0,60,1,0.486,642,0,0,0.292,186482.0,5.25,4.3,0.6,1.3836765468865328e-12,0.001,Stage 1,12,0.0010000000000000009,0.001,62.430070996
UKSME-109946,2021-05-03,Real Estate,North West,6.7,346767.0,3,0.1486,4.54,3.15,62361.0,36,1,0.428,669,0,0,0.306,56731.0,5.25,4.3,0.6,0.17359194009776938,0.17562084756581503,Stage 2,36,0.43975111436979775,0.43975111436979775,8752.313658728608
UKSME-109947,2023-12-10,Construction,Yorkshire,8.3,1059653.0,11,0.1211,3.4,4.2,10504.0,60,0,0.0,621,0,1,0.503,10449.0,5.25,4.3,0.6,0.19049209577464157,0.19271852884234716,Stage 3,60,0.6571336035157267,0.6571336035157267,3959.7744525576895
UKSME-109948,2021-12-14,Transport,London,8.4,1974809.0,27,0.1175,1.11,12.83,64728.0,48,0,0.0,610,0,0,0.625,60273.0,5.25,4.3,0.6,0.07917457485730153,0.08009995126657979,Stage 1,12,0.08009995126657976,0.08009995126657979,3459.4665573904567
UKSME-109949,2022-05-25,Hospitality,East Midlands,7.4,3613414.0,50,0.1954,2.31,6.18,134308.0,36,1,0.677,714,0,0,0.212,133650.0,5.25,4.3,0.6,0.1294121668725416,0.1309247100912866,Stage 1,12,0.1309247100912866,0.1309247100912866,4253.050152474424
UKSME-109950,2022-09-11,Hospitality,West Midlands,14.0,1022341.0,12,0.0104,57.83,0.25,64975.0,120,0,0.0,635,0,0,0.607,56117.0,5.25,4.3,0.6,0.2955866608100901,0.29904141788714395,Stage 2,60,0.8307760660972763,0.8307760660972763,30353.459867580237
UKSME-109951,2023-04-12,Retail,North West,7.0,1674936.0,14,0.0782,4.17,3.43,48734.0,36,1,0.569,709,0,0,0.248,44319.0,5.25,4.3,0.6,0.1701120744505501,0.1721003099530917,Stage 2,36,0.43254273570342716,0.43254273570342716,5450.605061053022
UKSME-109952,2023-04-20,Manufacturing,East Midlands,2.1,147484.0,1,0.1482,0.07,21.85,99121.0,72,0,0.0,500,0,0,0.637,87794.0,5.25,4.3,0.6,0.03129335843352545,0.03165910887441718,Stage 1,12,0.03165910887441714,0.03165910887441718,2029.911080577374
UKSME-109953,2024-03-05,Hospitality,London,5.9,1989506.0,15,0.0508,4.99,2.87,89290.0,48,1,0.641,735,35,0,0.196,73484.0,5.25,4.3,0.6,0.27448809858045653,0.2776962599316453,Stage 2,48,0.7278054316957119,0.7278054316957119,11779.145606310749
UKSME-109954,2023-12-26,Professional Services,London,10.4,2435880.0,13,0.2381,2.09,6.83,19252.0,60,1,0.767,683,0,0,0.413,17676.0,5.25,4.3,0.6,0.10230117495196456,0.10349685038328346,Stage 1,12,0.10349685038328349,0.10349685038328346,866.234022358497
UKSME-109955,2021-08-23,Construction,London,6.4,6425299.0,36,0.0633,6.97,2.05,198017.0,72,1,0.662,665,5,0,0.352,193763.0,5.25,4.3,0.6,0.2176796074112054,0.2202238026132931,Stage 2,60,0.7116965288896362,0.7116965288896362,54998.26583543885
UKSME-109956,2021-06-20,Transport,North East,11.0,1106053.0,6,0.1578,2.8,5.1,69058.0,36,0,0.0,730,0,0,0.718,64344.0,5.25,4.3,0.6,0.15359746803515606,0.15539268415978671,Stage 2,36,0.3974896430829742,0.3974896430829742,21053.891294061097
UKSME-109957,2021-08-21,Healthcare,Yorkshire,5.9,3040435.0,18,0.1014,0.29,48.58,113185.0,84,0,0.0,716,0,0,0.751,99770.0,5.25,4.3,0.6,0.0007595019617214914,0.001,Stage 1,12,0.0010000000000000009,0.001,85.904115055
UKSME-109958,2022-11-17,Construction,East Midlands,9.5,1245115.0,9,0.1201,2.34,6.1,60459.0,72,0,0.0,656,0,0,0.577,58930.0,5.25,4.3,0.6,0.15065077424411352,0.15241155000800322,Stage 2,60,0.5625532946751199,0.5625532946751199,21930.573344520468
UKSME-109959,2023-12-22,Hospitality,Yorkshire,1.0,866640.0,4,-0.0215,85.44,-3.12,61415.0,60,1,0.71,711,0,1,0.146,59512.0,5.25,4.3,0.6,0.34685438441724215,0.35090834827335304,Stage 3,60,0.8847794039626729,0.8847794039626729,8076.373502398641
UKSME-109960,2022-09-15,Technology,Yorkshire,9.9,1255423.0,6,0.0575,6.44,2.22,321703.0,48,1,1.17,668,5,1,0.05,302750.0,5.25,4.3,0.6,0.19100930922898454,0.19324178738288192,Stage 3,48,0.5763828047264399,0.5763828047264399,10003.206431055543
UKSME-109961,2021-04-09,Wholesale,East of England,6.5,341966.0,2,0.0602,8.28,1.73,94546.0,72,1,0.353,717,65,1,0.13,86765.0,5.25,4.3,0.6,0.4059385927850891,0.41068312091240733,Stage 3,60,0.9289204939344593,0.9289204939344593,10838.727276767382
UKSME-109962,2024-04-30,Wholesale,Yorkshire,14.0,224408.0,2,0.0679,8.91,1.6,171351.0,72,0,0.0,756,0,0,0.528,166002.0,5.25,4.3,0.6,0.20968852552388242,0.21213932257793502,Stage 2,60,0.6964381955866734,0.6964381955866734,69726.20681352413
UKSME-109963,2022-07-03,Healthcare,East of England,1.6,620581.0,4,0.0565,4.81,2.97,18871.0,48,0,0.0,686,0,1,0.584,16123.0,5.25,4.3,0.6,0.18419011061361965,0.1863428873540239,Stage 3,48,0.5617058229895926,0.5617058229895926,6063.755565276082
UKSME-109964,2021-05-18,Retail,London,9.0,360213.0,2,0.0832,2.2,6.5,31696.0,60,1,0.367,599,0,0,0.194,24309.0,5.25,4.3,0.6,0.14233217198029605,0.1439957216042667,Stage 1,12,0.14399572160426666,0.1439957216042667,778.56068824866
UKSME-109965,2021-06-21,Construction,Yorkshire,5.4,4360787.0,62,0.0633,5.3,2.69,73106.0,48,0,0.0,514,0,1,0.644,58787.0,5.25,4.3,0.6,0.2585043230019103,0.261525669218591,Stage 3,48,0.7025995538587524,0.7025995538587524,30283.26071380845
UKSME-109966,2022-09-02,Transport,North West,11.3,670365.0,5,0.1722,1.74,8.21,592059.0,24,0,0.0,665,0,0,0.585,567519.0,5.25,4.3,0.6,0.13561571966191505,0.13720076875032017,Stage 1,12,0.13720076875032017,0.13720076875032017,52223.60835414066
UKSME-109967,2021-02-24,Retail,North East,11.0,180255.0,2,0.1099,3.75,3.81,90029.0,36,1,0.639,719,0,0,0.176,74504.0,5.25,4.3,0.6,0.1571154622017868,0.15895179593034076,Stage 2,36,0.4050743916695858,0.4050743916695858,6089.773013249044
UKSME-109968,2021-10-19,Transport,East of England,2.1,1973768.0,11,0.1717,0.33,42.88,44083.0,120,0,0.0,644,15,1,0.707,42137.0,5.25,4.3,0.6,0.002699992801024698,0.002731549770516388,Stage 3,60,0.013583338743761386,0.013583338743761386,463.9419210019013
UKSME-109969,2024-06-04,Transport,South East,10.3,5205018.0,61,0.0144,9.1,1.57,14390.0,48,1,0.83,672,0,1,0.094,12627.0,5.25,4.3,0.6,0.20058449417151744,0.20292888514940238,Stage 3,48,0.596365496178606,0.596365496178606,811.5487286561673
UKSME-109970,2021-12-24,Technology,West Midlands,1.0,1038708.0,8,0.1086,2.97,4.81,150213.0,36,0,0.0,815,0,1,0.723,129904.0,5.25,4.3,0.6,0.14116280815476384,0.14281269049097248,Stage 3,36,0.37016440894548597,0.37016440894548597,39859.288277824446
UKSME-109971,2022-07-15,Wholesale,Yorkshire,1.4,2298569.0,28,-0.1096,851.81,-4.22,265406.0,60,1,0.609,704,0,1,0.118,203051.0,5.25,4.3,0.6,0.5434801102304211,0.5498321957809353,Stage 3,60,0.9815127567224291,0.9815127567224291,23920.395950969752
UKSME-109972,2023-06-23,Retail,East of England,5.8,1990391.0,15,0.154,4.08,3.5,114630.0,48,1,0.649,671,0,0,0.232,99848.0,5.25,4.3,0.6,0.18114198098982523,0.18325913180800174,Stage 2,48,0.5550234242267567,0.5550234242267567,14740.517361597045
UKSME-109973,2022-06-21,Transport,Yorkshire,17.0,351474.0,2,0.1209,2.94,4.87,23131.0,120,1,0.403,837,0,0,0.256,18203.0,5.25,4.3,0.6,0.11430858720020191,0.11564460283607543,Stage 1,12,0.11564460283607547,0.11564460283607543,617.8490203570831
