loan_id,origination_date,sector,region,years_trading,turnover_gbp,employees,ebitda_margin,leverage,interest_coverage,loan_amount_gbp,term_months,secured,ltv,bureau_score,days_past_due,default_12m,lgd,ead_gbp,boe_base_rate,uk_unemployment_rate,uk_gdp_yoy
UKSME-109473,2023-10-12,Professional Services,East Midlands,7.5,510847.0,3,-0.0169,79.29,-1.56,39536.0,24,0,,724,0,1,0.773,36471.0,5.25,4.3,0.6
UKSME-109474,2021-12-07,Technology,South West,17.1,898401.0,11,0.0474,12.01,1.19,46670.0,84,1,0.655,542,0,0,0.283,37795.0,5.25,4.3,0.6
UKSME-109475,2021-05-28,Professional Services,Wales,19.5,423638.0,5,0.084,4.99,2.86,61135.0,84,1,0.521,739,0,0,0.254,48872.0,5.25,4.3,0.6
UKSME-109476,2022-08-16,Real Estate,Yorkshire,4.8,2560614.0,31,0.0581,6.38,2.24,28517.0,84,1,0.415,611,0,1,0.268,22893.0,5.25,4.3,0.6
UKSME-109477,2022-06-24,Hospitality,East Midlands,1.3,1477805.0,10,0.0342,7.58,1.89,36556.0,36,1,0.484,696,0,0,0.065,34547.0,5.25,4.3,0.6
UKSME-109478,2024-05-02,Real Estate,South West,20.4,409958.0,3,0.0847,5.19,2.75,116297.0,120,1,0.48,690,15,0,0.398,102913.0,5.25,4.3,0.6
UKSME-109479,2023-03-02,Wholesale,East of England,16.4,252558.0,1,0.1986,1.13,12.65,45124.0,36,1,0.48,718,0,0,0.243,41856.0,5.25,4.3,0.6
UKSME-109480,2024-01-24,Transport,West Midlands,3.6,8508633.0,61,0.1294,4.64,3.08,270428.0,36,0,,806,0,0,0.339,219116.0,5.25,4.3,0.6
UKSME-109481,2024-05-11,Hospitality,East Midlands,9.0,2943822.0,22,0.1482,3.88,3.68,67351.0,84,1,0.317,540,0,0,0.325,62788.0,5.25,4.3,0.6
UKSME-109482,2022-07-12,Construction,North West,7.1,823524.0,8,0.2587,0.72,19.87,182122.0,84,0,,671,0,0,0.734,144574.0,5.25,4.3,0.6
UKSME-109483,2022-04-02,Retail,Yorkshire,11.1,153727.0,1,0.108,7.44,1.92,35903.0,60,0,,661,0,0,0.678,31835.0,5.25,4.3,0.6
UKSME-109484,2023-09-01,Technology,London,10.9,25151614.0,287,0.1705,2.9,4.92,1500000.0,36,0,,786,0,0,0.591,1458300.0,5.25,4.3,0.6
UKSME-109485,2021-07-24,Technology,London,14.5,868821.0,5,0.0755,4.17,3.42,137276.0,84,1,0.306,813,0,0,0.222,136098.0,5.25,4.3,0.6
UKSME-109486,2024-05-21,Professional Services,London,4.2,446157.0,4,0.1114,3.05,4.68,58386.0,48,1,0.678,663,15,0,0.292,45566.0,5.25,4.3,0.6
UKSME-109487,2024-04-17,Wholesale,South East,2.9,2400062.0,13,0.1275,0.96,14.93,73023.0,72,0,,695,0,0,0.378,68035.0,5.25,4.3,0.6
UKSME-109488,2023-10-29,Technology,North East,5.8,15475717.0,99,0.064,8.81,1.62,54414.0,48,0,,541,35,0,0.95,45453.0,5.25,4.3,0.6
UKSME-109489,2021-05-20,Manufacturing,Yorkshire,4.6,93272.0,1,0.1349,3.14,4.55,152965.0,84,0,,664,0,0,0.785,145983.0,5.25,4.3,0.6
UKSME-109490,2023-08-22,Retail,North West,5.2,2077981.0,17,0.1714,3.03,4.72,46291.0,60,0,,674,0,0,0.575,37858.0,5.25,4.3,0.6
UKSME-109491,2021-01-25,Hospitality,South East,2.0,440141.0,3,0.0786,4.89,2.92,122236.0,60,1,0.716,656,0,0,0.311,95861.0,5.25,4.3,0.6
UKSME-109492,2021-06-14,Transport,London,17.6,869527.0,5,0.0646,3.93,3.64,46456.0,60,1,0.344,639,0,0,0.302,41307.0,5.25,4.3,0.6
UKSME-109493,2022-01-19,Real Estate,South East,4.9,1399856.0,9,-0.0162,653.59,-0.49,391432.0,36,1,0.488,717,5,1,0.172,335613.0,5.25,4.3,0.6
UKSME-109494,2023-06-10,Construction,North East,27.1,356559.0,3,0.0752,5.17,2.76,65109.0,48,0,,669,35,1,0.608,53720.0,5.25,4.3,0.6
UKSME-109495,2022-05-02,Construction,East of England,16.2,1093939.0,14,0.0156,25.34,0.56,36694.0,60,1,0.909,722,0,1,0.221,28787.0,5.25,4.3,0.6
UKSME-109496,2023-10-16,Construction,South East,7.9,2708481.0,31,0.0133,53.18,0.27,281954.0,72,1,0.655,644,0,1,0.27,262392.0,5.25,4.3,0.6
UKSME-109497,2022-02-04,Technology,Wales,14.6,2532641.0,19,0.1395,0.79,17.99,23039.0,48,1,0.77,837,0,0,0.135,20246.0,5.25,4.3,0.6
UKSME-109498,2021-04-26,Healthcare,South West,10.1,3078138.0,20,0.1197,2.3,6.2,43323.0,48,0,,770,0,0,0.811,39510.0,5.25,4.3,0.6
UKSME-109499,2022-02-12,Professional Services,East Midlands,2.5,682224.0,6,0.0604,2.57,5.56,41863.0,120,0,,591,0,0,0.508,34711.0,5.25,4.3,0.6
UKSME-109500,2022-04-14,Healthcare,South East,12.3,1575794.0,17,0.1276,3.48,4.1,147284.0,72,0,,740,0,1,0.567,147181.0,5.25,4.3,0.6
UKSME-109501,2024-06-08,Transport,London,11.4,2840258.0,22,0.1011,2.38,6.01,342983.0,12,1,0.7,649,5,0,0.232,311746.0,5.25,4.3,0.6
UKSME-109502,2021-10-22,Healthcare,Scotland,22.0,2110013.0,21,0.0426,4.29,3.33,74029.0,60,1,0.634,723,0,0,0.104,68040.0,5.25,4.3,0.6
UKSME-109503,2022-11-15,Manufacturing,London,13.2,691179.0,4,0.1227,2.36,6.05,51721.0,36,1,0.684,809,0,0,0.235,44917.0,5.25,4.3,0.6
UKSME-109504,2021-12-22,Transport,Scotland,9.0,5366707.0,49,0.1146,4.1,3.49,221364.0,48,1,1.014,630,0,0,0.064,220429.0,5.25,4.3,0.6
UKSME-109505,2023-06-23,Professional Services,North West,9.6,1488966.0,16,0.1001,3.53,4.04,79612.0,60,1,1.032,668,95,0,0.216,61946.0,5.25,4.3,0.6
UKSME-109506,2021-05-04,Wholesale,Wales,13.0,2035300.0,19,0.0906,7.75,1.84,57339.0,24,1,0.518,709,0,0,0.053,55016.0,5.25,4.3,0.6
UKSME-109507,2021-02-10,Construction,Yorkshire,2.6,1891782.0,13,0.219,0.84,16.95,39670.0,48,1,0.705,612,0,0,0.44,38649.0,5.25,4.3,0.6
UKSME-109508,2021-02-11,Construction,South West,14.2,3093822.0,18,0.0505,10.06,1.42,67982.0,48,0,,715,0,1,0.558,61623.0,5.25,4.3,0.6
UKSME-109509,2021-05-11,Professional Services,South West,3.9,771252.0,5,0.0067,1.49,5.19,308550.0,60,1,0.685,694,0,0,0.209,293812.0,5.25,4.3,0.6
UKSME-109510,2023-08-22,Professional Services,Yorkshire,13.9,5305376.0,47,0.048,13.68,1.04,168664.0,12,1,0.825,676,0,0,0.352,151285.0,5.25,4.3,0.6
UKSME-109511,2022-12-18,Wholesale,North West,7.2,4945117.0,34,0.0896,5.37,2.66,75875.0,60,1,0.895,815,15,0,0.326,59573.0,5.25,4.3,0.6
UKSME-109512,2022-01-11,Professional Services,West Midlands,1.1,1421711.0,14,-0.0873,795.93,-2.23,19393.0,60,1,0.547,716,65,1,0.37,17937.0,5.25,4.3,0.6
UKSME-109513,2022-03-15,Technology,London,14.5,1183522.0,13,0.1242,3.67,3.9,38911.0,60,1,0.885,696,0,0,0.3,31607.0,5.25,4.3,0.6
UKSME-109514,2021-09-15,Professional Services,North East,2.6,3589719.0,31,-0.0011,1799.37,-0.03,152835.0,48,0,,712,5,0,0.631,144925.0,5.25,4.3,0.6
UKSME-109515,2023-07-10,Construction,South West,17.6,280336.0,2,0.0295,11.27,1.27,179332.0,48,1,0.502,748,0,1,0.278,154643.0,5.25,4.3,0.6
UKSME-109516,2023-12-28,Hospitality,East of England,20.2,781023.0,5,0.0479,10.71,1.33,104375.0,24,1,0.661,651,0,0,0.181,99067.0,5.25,4.3,0.6
UKSME-109517,2022-02-28,Real Estate,London,12.4,298633.0,3,0.1477,3.53,4.04,80422.0,84,1,0.613,515,0,0,0.148,64162.0,5.25,4.3,0.6
UKSME-109518,2021-05-02,Transport,London,11.3,5629035.0,78,0.0607,1.2,11.89,15418.0,72,1,0.615,566,0,1,0.358,14829.0,5.25,4.3,0.6
UKSME-109519,2023-04-15,Technology,North West,10.7,1321637.0,12,0.1452,2.75,5.2,54067.0,84,0,,669,0,0,0.51,48411.0,5.25,4.3,0.6
UKSME-109520,2023-08-09,Hospitality,North East,9.5,152547.0,1,0.068,8.43,1.7,57156.0,84,1,0.404,671,0,0,0.298,51363.0,5.25,4.3,0.6
UKSME-109521,2024-02-10,Professional Services,South West,21.4,221887.0,1,0.1429,3.43,4.16,44402.0,36,1,0.46,717,0,1,0.187,39503.0,5.25,4.3,0.6
UKSME-109522,2021-07-18,Construction,West Midlands,21.3,2948412.0,32,0.0159,24.85,0.57,63988.0,60,1,0.889,771,0,1,0.177,52078.0,5.25,4.3,0.6
UKSME-109523,2022-05-06,Real Estate,Yorkshire,1.6,2516287.0,29,0.052,8.67,1.65,46431.0,84,1,0.578,647,35,0,0.234,44229.0,5.25,4.3,0.6
UKSME-109524,2021-01-09,Construction,East Midlands,2.3,1972424.0,22,0.1564,0.99,14.46,223538.0,24,0,,585,0,1,0.578,176045.0,5.25,4.3,0.6
UKSME-109525,2024-05-15,Construction,North West,12.5,37711.0,1,0.0291,8.1,1.1,398353.0,60,1,0.732,723,0,0,0.235,303537.0,5.25,4.3,0.6
UKSME-109526,2023-09-23,Manufacturing,Yorkshire,10.8,493313.0,6,0.0356,17.3,0.83,33717.0,120,1,0.662,608,0,0,0.177,30301.0,5.25,4.3,0.6
UKSME-109527,2023-01-16,Retail,Yorkshire,5.6,284197.0,2,0.0521,6.67,2.14,121607.0,48,0,,917,15,0,0.586,95062.0,5.25,4.3,0.6
UKSME-109528,2021-10-21,Wholesale,East of England,14.6,350827.0,4,0.0614,10.43,1.37,110524.0,60,1,0.741,583,0,0,0.224,108766.0,5.25,4.3,0.6
UKSME-109529,2023-05-08,Hospitality,South West,14.9,1988707.0,11,0.0977,3.06,4.67,207695.0,60,1,0.761,531,0,1,0.323,190243.0,5.25,4.3,0.6
UKSME-109530,2022-08-17,Transport,London,2.7,3149930.0,20,0.0412,5.18,2.76,59730.0,36,0,,693,0,0,0.621,51182.0,5.25,4.3,0.6
UKSME-109531,2022-09-28,Transport,Scotland,1.9,208350.0,1,0.1756,2.26,6.33,221070.0,24,1,0.251,594,0,0,0.303,210111.0,5.25,4.3,0.6
UKSME-109532,2024-04-30,Professional Services,London,2.7,3442908.0,20,0.2302,1.48,9.63,38685.0,48,0,,761,5,0,0.696,30115.0,5.25,4.3,0.6
UKSME-109533,2022-11-25,Manufacturing,East Midlands,11.9,3088599.0,40,0.087,3.06,4.66,36481.0,72,1,0.853,610,0,0,0.304,28567.0,5.25,4.3,0.6
UKSME-109534,2023-03-13,Wholesale,South East,12.1,3327953.0,26,0.1087,0.09,155.27,53870.0,36,0,,701,0,0,0.95,45881.0,5.25,4.3,0.6
UKSME-109535,2024-01-07,Manufacturing,East Midlands,16.3,13401421.0,145,0.1958,2.4,5.95,1134524.0,36,1,0.603,685,65,0,0.298,972888.0,5.25,4.3,0.6
UKSME-109536,2022-08-24,Retail,East of England,8.9,1366220.0,8,0.1323,3.9,3.67,84781.0,36,1,0.735,653,0,0,0.05,66348.0,5.25,4.3,0.6
UKSME-109537,2022-01-19,Wholesale,South East,7.4,377846.0,3,0.0936,3.14,4.54,61993.0,60,0,,831,0,1,0.785,51287.0,5.25,4.3,0.6
UKSME-109538,2023-03-05,Professional Services,North West,9.9,1245850.0,7,0.1621,1.73,8.27,21216.0,48,1,0.417,703,0,0,0.249,20367.0,5.25,4.3,0.6
UKSME-109539,2021-10-14,Retail,North West,5.9,3486867.0,38,0.1192,6.42,2.22,153534.0,12,0,,641,0,0,0.585,136790.0,5.25,4.3,0.6
UKSME-109540,2022-10-06,Technology,London,33.6,3083847.0,25,-0.0352,338.22,-4.59,33160.0,36,1,0.965,621,0,0,0.119,30176.0,5.25,4.3,0.6
UKSME-109541,2023-05-04,Hospitality,London,6.1,1106356.0,7,0.0577,7.63,1.87,166584.0,48,1,0.516,602,0,1,0.347,132709.0,5.25,4.3,0.6
UKSME-109542,2021-10-18,Healthcare,London,12.5,1433569.0,10,0.0737,0.14,105.3,132514.0,60,1,0.693,675,0,0,0.369,123777.0,5.25,4.3,0.6
UKSME-109543,2022-01-12,Transport,South East,8.9,728075.0,7,0.1034,1.81,7.89,352439.0,36,0,,683,0,0,0.66,300394.0,5.25,4.3,0.6
UKSME-109544,2022-05-24,Construction,London,8.4,1238184.0,16,0.11,1.74,8.22,279622.0,24,1,0.812,682,0,0,0.269,227110.0,5.25,4.3,0.6
UKSME-109545,2023-04-13,Transport,London,12.4,467238.0,2,0.0644,3.45,4.15,62795.0,48,1,0.519,829,0,0,0.05,50386.0,5.25,4.3,0.6
UKSME-109546,2021-11-06,Construction,Scotland,9.2,1057941.0,11,0.226,2.35,6.09,325509.0,48,0,,684,0,0,0.615,284890.0,5.25,4.3,0.6
UKSME-109547,2022-10-26,Healthcare,East Midlands,4.7,586055.0,5,0.1212,0.73,19.52,32596.0,84,0,,750,0,0,0.67,29210.0,5.25,4.3,0.6
UKSME-109548,2023-09-20,Real Estate,Yorkshire,4.4,2679046.0,25,0.1226,0.08,175.16,196664.0,60,0,,612,0,0,0.69,160861.0,5.25,4.3,0.6
UKSME-109549,2022-11-01,Hospitality,London,8.7,750959.0,9,0.1456,1.16,12.3,298879.0,60,0,,761,0,0,0.946,288460.0,5.25,4.3,0.6
UKSME-109550,2023-10-11,Construction,Wales,8.6,198630.0,2,0.1346,2.74,5.21,60800.0,36,0,,540,0,0,0.762,53969.0,5.25,4.3,0.6
UKSME-109551,2023-03-30,Real Estate,South East,7.4,722422.0,5,-0.0075,233.21,-0.33,537561.0,24,1,0.505,734,5,0,0.236,477505.0,5.25,4.3,0.6
UKSME-109552,2021-02-27,Technology,West Midlands,2.9,3874354.0,42,0.0566,6.36,2.25,40870.0,48,1,0.75,675,0,0,0.18,33591.0,5.25,4.3,0.6
UKSME-109553,2022-03-30,Hospitality,East of England,9.8,109318.0,1,0.1173,1.78,8.03,146157.0,60,0,,627,15,0,0.757,124692.0,5.25,4.3,0.6
UKSME-109554,2023-12-01,Transport,South West,4.3,1075589.0,6,0.0113,22.9,0.62,58991.0,84,1,0.716,734,0,1,0.075,46984.0,5.25,4.3,0.6
UKSME-109555,2024-05-09,Wholesale,Northern Ireland,6.1,1559138.0,13,0.067,6.1,2.34,143791.0,36,1,0.54,772,0,0,0.406,117843.0,5.25,4.3,0.6
UKSME-109556,2021-01-29,Hospitality,Yorkshire,6.1,262441.0,2,0.0778,4.19,3.41,55550.0,84,0,,762,15,0,0.72,55114.0,5.25,4.3,0.6
UKSME-109557,2021-09-18,Wholesale,East of England,6.6,3487168.0,43,0.0903,1.52,9.42,20548.0,72,0,,697,0,0,0.77,18198.0,5.25,4.3,0.6
UKSME-109558,2024-02-11,Healthcare,North West,13.0,1229244.0,7,0.1714,2.74,5.22,502946.0,24,1,0.507,707,0,0,0.05,490482.0,5.25,4.3,0.6
UKSME-109559,2021-11-13,Wholesale,North East,3.6,169644.0,1,0.0054,115.37,0.11,282218.0,36,0,,617,0,1,0.805,249955.0,5.25,4.3,0.6
UKSME-109560,2022-12-17,Transport,West Midlands,11.3,1518073.0,13,0.0304,9.12,1.57,30505.0,24,1,0.73,787,0,0,0.347,23385.0,5.25,4.3,0.6
UKSME-109561,2022-01-31,Transport,London,32.7,734922.0,8,0.0637,4.77,2.99,126191.0,60,0,,707,35,1,0.47,103784.0,5.25,4.3,0.6
UKSME-109562,2023-10-26,Retail,London,6.4,308049.0,2,0.1421,3.99,3.58,66739.0,48,0,,736,65,1,0.69,62350.0,5.25,4.3,0.6
UKSME-109563,2021-02-01,Manufacturing,East Midlands,7.2,1661954.0,14,0.0301,9.69,1.47,167330.0,60,1,0.532,730,0,1,0.269,165909.0,5.25,4.3,0.6
UKSME-109564,2021-03-06,Real Estate,London,8.2,770712.0,4,0.2098,2.11,6.77,34361.0,24,0,,609,0,0,0.661,33367.0,5.25,4.3,0.6
UKSME-109565,2023-10-10,Healthcare,Scotland,20.0,98915.0,1,0.1186,4.07,3.51,44933.0,72,1,0.569,640,0,0,0.254,41421.0,5.25,4.3,0.6
UKSME-109566,2021-03-03,Transport,South East,10.7,2529760.0,31,0.1629,2.55,5.59,59995.0,84,1,0.457,583,0,0,0.172,45819.0,5.25,4.3,0.6
UKSME-109567,2022-09-25,Technology,West Midlands,5.3,859673.0,5,0.1284,3.37,4.24,96896.0,48,0,,637,0,0,0.501,95169.0,5.25,4.3,0.6
UKSME-109568,2022-07-16,Wholesale,London,7.1,1337631.0,12,0.0118,14.02,1.02,43788.0,60,0,,730,0,0,0.627,37584.0,5.25,4.3,0.6
UKSME-109569,2024-05-27,Construction,South East,15.7,1058892.0,10,0.1794,2.25,6.35,46797.0,12,1,0.504,624,0,0,0.161,44413.0,5.25,4.3,0.6
UKSME-109570,2023-09-16,Manufacturing,East of England,35.5,1469951.0,14,0.1119,1.96,7.27,108840.0,60,1,0.418,590,0,0,0.4,92592.0,5.25,4.3,0.6
UKSME-109571,2024-02-18,Healthcare,East Midlands,10.9,1212276.0,14,0.0755,7.63,1.87,497787.0,72,0,,796,0,0,0.796,459136.0,5.25,4.3,0.6
UKSME-109572,2021-02-26,Hospitality,London,2.0,897934.0,6,0.1725,0.52,27.21,132831.0,48,0,,738,0,0,0.719,102563.0,5.25,4.3,0.6
UKSME-109573,2021-09-16,Hospitality,North East,7.7,556253.0,4,0.1607,0.28,51.78,61553.0,84,0,,631,35,0,0.85,55297.0,5.25,4.3,0.6
UKSME-109574,2023-06-02,Transport,London,13.8,267881.0,1,0.0498,4.45,3.21,114506.0,36,1,0.385,728,0,0,0.389,95359.0,5.25,4.3,0.6
UKSME-109575,2021-10-12,Healthcare,South East,5.8,5089537.0,55,0.0327,15.18,0.94,35324.0,120,1,0.77,592,0,0,0.422,27421.0,5.25,4.3,0.6
UKSME-109576,2022-11-27,Manufacturing,South East,4.7,292525.0,1,0.0752,8.94,1.6,157324.0,84,1,0.713,749,0,0,0.247,126773.0,5.25,4.3,0.6
UKSME-109577,2022-05-20,Transport,North West,5.4,685209.0,9,0.0507,5.25,2.72,89853.0,60,0,,801,0,0,0.843,78218.0,5.25,4.3,0.6
UKSME-109578,2023-11-06,Transport,North West,8.9,1972686.0,15,0.0958,2.86,5.0,154410.0,72,0,,762,0,0,0.811,134755.0,5.25,4.3,0.6
UKSME-109579,2022-04-28,Wholesale,South East,9.2,5008648.0,37,0.1475,2.11,6.77,167620.0,48,1,0.997,660,0,0,0.114,151864.0,5.25,4.3,0.6
UKSME-109580,2022-11-21,Real Estate,Scotland,9.0,1436205.0,18,0.1993,1.86,7.66,80382.0,48,1,0.807,744,0,0,0.332,63417.0,5.25,4.3,0.6
UKSME-109581,2022-04-30,Retail,West Midlands,18.3,150443.0,1,-0.0202,34.24,-1.27,55993.0,72,1,0.381,662,0,0,0.287,49934.0,5.25,4.3,0.6
UKSME-109582,2023-08-20,Technology,Scotland,3.4,468433.0,2,0.0027,136.65,0.1,105882.0,72,0,,769,0,1,0.755,96371.0,5.25,4.3,0.6
UKSME-109583,2023-12-21,Construction,London,1.5,2198319.0,17,0.0792,4.61,3.1,35600.0,24,1,0.785,521,0,0,0.124,35500.0,5.25,4.3,0.6
UKSME-109584,2024-03-20,Construction,South East,3.1,331780.0,2,0.1296,2.96,4.82,94796.0,24,0,,603,0,0,0.786,83783.0,5.25,4.3,0.6
UKSME-109585,2023-03-26,Real Estate,London,12.8,3465256.0,38,0.0178,23.12,0.62,26693.0,48,0,,678,0,1,0.668,24341.0,5.25,4.3,0.6
UKSME-109586,2022-04-25,Transport,West Midlands,15.9,672170.0,4,0.1056,3.63,3.94,134764.0,60,1,0.456,762,0,0,0.187,126886.0,5.25,4.3,0.6
UKSME-109587,2021-05-23,Wholesale,South East,4.9,2226596.0,28,0.1622,4.03,3.55,82340.0,36,1,0.728,781,0,1,0.05,62731.0,5.25,4.3,0.6
UKSME-109588,2022-11-22,Construction,London,14.5,1025023.0,12,0.1717,2.89,4.95,317559.0,24,1,0.712,603,0,0,0.3,315246.0,5.25,4.3,0.6
UKSME-109589,2022-04-18,Professional Services,North West,25.0,345668.0,4,0.1051,2.13,6.72,38672.0,60,0,,725,0,0,0.606,35932.0,5.25,4.3,0.6
UKSME-109590,2024-04-14,Technology,East of England,8.2,953570.0,8,0.1975,1.91,7.48,106049.0,60,1,0.679,586,0,0,0.243,90123.0,5.25,4.3,0.6
UKSME-109591,2024-06-11,Healthcare,North West,9.3,3023296.0,26,0.1308,3.74,3.82,56532.0,48,1,0.557,659,0,1,0.185,50952.0,5.25,4.3,0.6
UKSME-109592,2024-04-03,Healthcare,West Midlands,25.9,746103.0,6,-0.0311,520.35,-0.64,151356.0,36,1,0.659,667,0,1,0.27,126092.0,5.25,4.3,0.6
UKSME-109593,2024-01-16,Retail,North West,2.8,1365170.0,11,0.0697,11.05,1.29,474672.0,48,1,0.599,592,0,0,0.309,469945.0,5.25,4.3,0.6
UKSME-109594,2021-05-02,Retail,South East,10.5,2451938.0,17,0.1488,2.9,4.92,52065.0,12,1,0.803,590,0,0,0.174,43964.0,5.25,4.3,0.6
UKSME-109595,2023-10-05,Transport,East Midlands,25.7,355580.0,2,0.1184,0.08,42.11,204555.0,72,0,,701,0,0,0.52,172275.0,5.25,4.3,0.6
UKSME-109596,2023-08-30,Real Estate,East of England,11.4,1988018.0,11,0.1168,1.93,7.41,225286.0,36,1,1.015,647,0,0,0.196,170849.0,5.25,4.3,0.6
UKSME-109597,2023-09-12,Construction,South West,6.1,665042.0,7,0.1554,2.65,5.39,50488.0,60,0,,750,0,1,0.655,48257.0,5.25,4.3,0.6
UKSME-109598,2022-01-29,Retail,South East,9.9,2024678.0,14,0.0023,359.4,0.04,109333.0,120,1,0.276,724,0,1,0.222,97213.0,5.25,4.3,0.6
UKSME-109599,2021-04-25,Construction,South West,9.3,1018423.0,6,0.1456,2.37,6.04,93387.0,48,1,0.493,701,0,0,0.05,81480.0,5.25,4.3,0.6
UKSME-109600,2021-04-25,Hospitality,East Midlands,6.3,1173888.0,8,0.1561,2.99,4.77,34004.0,36,1,0.745,606,0,0,0.103,30780.0,5.25,4.3,0.6
UKSME-109601,2022-05-29,Professional Services,Yorkshire,21.8,435516.0,2,0.1392,1.23,11.63,11695.0,12,0,,647,0,0,0.564,11667.0,5.25,4.3,0.6
UKSME-109602,2024-04-07,Retail,East of England,5.7,3154217.0,23,0.0211,46.15,0.31,16195.0,48,1,0.688,720,5,1,0.274,15903.0,5.25,4.3,0.6
UKSME-109603,2022-12-02,Wholesale,London,15.4,618838.0,6,0.277,1.6,8.91,49216.0,36,1,0.77,723,0,0,0.159,43968.0,5.25,4.3,0.6
UKSME-109604,2022-06-07,Healthcare,London,2.3,5357020.0,31,0.0368,7.54,1.9,28744.0,60,1,0.664,772,0,1,0.094,27656.0,5.25,4.3,0.6
UKSME-109605,2021-04-12,Real Estate,South West,8.7,870344.0,7,0.1891,2.44,5.85,70372.0,36,1,0.635,713,0,0,0.198,68932.0,5.25,4.3,0.6
UKSME-109606,2021-04-04,Hospitality,East Midlands,6.2,2917172.0,18,0.1703,3.01,4.74,212210.0,72,0,,699,0,0,0.886,159490.0,5.25,4.3,0.6
UKSME-109607,2021-02-26,Healthcare,South East,31.9,843616.0,11,0.2074,2.96,4.83,79444.0,84,1,0.545,832,0,0,0.332,71812.0,5.25,4.3,0.6
UKSME-109608,2021-08-17,Construction,East of England,3.4,908267.0,11,0.1282,1.16,12.36,495142.0,36,1,0.368,671,0,0,0.314,387409.0,5.25,4.3,0.6
UKSME-109609,2022-05-07,Technology,North West,13.6,2386923.0,17,0.1169,2.99,4.78,56249.0,120,1,0.631,712,15,0,0.468,53017.0,5.25,4.3,0.6
UKSME-109610,2023-08-16,Wholesale,South West,12.0,4579185.0,39,0.0728,6.27,2.28,121628.0,84,0,,745,0,0,0.478,100321.0,5.25,4.3,0.6
UKSME-109611,2021-11-06,Manufacturing,North East,3.3,1478906.0,18,0.1082,1.29,11.08,40421.0,60,1,0.592,809,0,0,0.145,32650.0,5.25,4.3,0.6
UKSME-109612,2022-12-26,Retail,North East,5.7,510361.0,3,0.2057,3.14,4.55,59406.0,84,0,,754,0,0,0.735,53877.0,5.25,4.3,0.6
UKSME-109613,2023-05-04,Wholesale,East of England,14.6,1285461.0,7,0.115,5.28,2.71,43603.0,36,1,0.67,642,0,0,0.215,43460.0,5.25,4.3,0.6
UKSME-109614,2021-07-16,Transport,East of England,1.0,3740419.0,25,0.1249,1.79,7.99,556666.0,60,0,,562,0,1,0.679,435834.0,5.25,4.3,0.6
UKSME-109615,2022-12-15,Healthcare,Yorkshire,7.1,3570485.0,20,0.0526,9.71,1.47,13580.0,48,0,,576,0,0,0.708,12926.0,5.25,4.3,0.6
UKSME-109616,2024-06-10,Real Estate,South East,4.7,2414044.0,26,0.2425,1.6,8.95,185404.0,36,1,0.813,762,0,0,0.207,165266.0,5.25,4.3,0.6
UKSME-109617,2021-06-06,Professional Services,North West,16.1,1929112.0,12,0.1435,1.52,9.4,62624.0,48,1,0.533,608,0,0,0.221,47575.0,5.25,4.3,0.6
UKSME-109618,2023-01-02,Technology,West Midlands,5.5,2899868.0,24,0.1391,3.36,4.25,142235.0,120,1,0.643,699,0,0,0.212,114693.0,5.25,4.3,0.6
UKSME-109619,2022-01-13,Real Estate,South West,5.7,947247.0,13,0.0882,3.02,4.73,30798.0,36,1,0.662,812,0,0,0.121,27915.0,5.25,4.3,0.6
UKSME-109620,2021-01-01,Manufacturing,London,23.6,4073972.0,34,0.0537,1.44,9.95,29390.0,48,1,0.786,684,0,1,0.134,25050.0,5.25,4.3,0.6
UKSME-109621,2023-05-14,Wholesale,London,32.8,118499.0,1,0.1414,0.07,16.76,222298.0,24,1,0.593,638,15,0,0.177,182414.0,5.25,4.3,0.6
UKSME-109622,2022-07-16,Construction,London,11.8,1072455.0,8,0.1011,3.94,3.62,18142.0,72,0,,559,65,0,0.759,14866.0,5.25,4.3,0.6
UKSME-109623,2022-07-24,Wholesale,East Midlands,16.5,292101.0,1,0.1164,4.54,3.15,201302.0,60,0,,669,0,0,0.49,164459.0,5.25,4.3,0.6
UKSME-109624,2023-04-16,Manufacturing,Yorkshire,12.2,514020.0,4,0.1687,0.4,35.7,182893.0,24,1,0.595,759,0,0,0.05,164883.0,5.25,4.3,0.6
UKSME-109625,2023-02-06,Retail,East of England,17.9,1069730.0,12,0.081,4.79,2.98,210860.0,36,0,,703,0,0,0.902,196964.0,5.25,4.3,0.6
UKSME-109626,2023-05-20,Transport,West Midlands,9.6,103380.0,1,0.1574,1.34,10.68,581081.0,48,1,0.717,789,0,0,0.178,500787.0,5.25,4.3,0.6
UKSME-109627,2024-06-23,Technology,South East,23.2,274014.0,2,0.0688,9.82,1.46,1003097.0,84,0,,764,0,0,0.424,897117.0,5.25,4.3,0.6
UKSME-109628,2022-12-26,Wholesale,London,8.4,574203.0,3,0.0243,11.93,1.2,37787.0,12,1,0.764,566,0,1,0.32,36330.0,5.25,4.3,0.6
UKSME-109629,2023-08-08,Healthcare,South West,14.6,697143.0,6,0.0448,14.67,0.97,123133.0,72,0,,702,0,0,0.535,121852.0,5.25,4.3,0.6
UKSME-109630,2022-12-28,Professional Services,East Midlands,8.8,682266.0,5,0.1087,0.81,17.73,21578.0,36,0,,768,0,0,0.461,16737.0,5.25,4.3,0.6
